set,part,row,col,x0,y0,x1,y1,cell_left,cell_right,cell_top,cell_bottom,refined_top,refined_right
36,1,3,6,1097,615,1246,764,1094,1247,613,766,613,1247
36,1,3,7,1278,616,1427,765,1276,1429,613,766,614,1428
36,1,3,8,1459,615,1608,764,1456,1609,613,766,613,1609
36,1,3,9,1641,615,1790,764,1638,1791,613,766,613,1791
36,1,4,0,10,797,159,946,8,160,795,948,795,160
36,1,4,1,192,797,341,946,189,342,795,948,795,342
36,1,4,2,372,797,521,946,370,522,795,948,795,522
36,1,4,3,554,797,703,946,551,704,795,948,795,704
36,1,4,4,735,797,884,946,732,885,795,948,795,885
36,1,4,5,917,797,1066,946,913,1067,795,948,795,1067
36,1,4,6,1097,797,1246,946,1094,1247,795,948,795,1247
36,1,4,7,1278,797,1427,946,1276,1429,795,948,795,1428
36,1,4,8,1459,797,1608,946,1456,1609,795,948,795,1609
36,1,4,9,1641,797,1790,946,1638,1791,795,948,795,1791
36,2,0,0,10,69,159,218,8,160,67,221,67,160
36,2,0,1,192,69,341,218,189,342,67,221,67,342
36,2,0,2,372,69,521,218,370,522,67,221,67,522
36,2,0,3,554,69,703,218,551,704,67,221,67,704
36,2,0,4,735,70,884,219,732,885,67,221,68,885
36,2,0,5,917,69,1066,218,913,1067,67,221,67,1067
36,2,0,6,1097,69,1246,218,1094,1247,67,221,67,1247
36,2,0,7,1278,69,1427,218,1276,1428,67,221,67,1428
36,2,0,8,1459,69,1608,218,1456,1609,67,221,67,1609
36,2,0,9,1641,70,1790,219,1638,1791,67,221,68,1791
36,2,1,0,10,251,159,400,8,160,249,402,249,160
36,2,1,1,192,251,341,400,189,342,249,402,249,342
36,2,1,2,372,251,521,400,370,522,249,402,249,522
36,2,1,3,554,251,703,400,551,704,249,402,249,704
36,2,1,4,735,251,884,400,732,885,249,402,249,885
36,2,1,5,917,251,1066,400,913,1067,249,402,249,1067
36,2,1,6,1097,251,1246,400,1094,1247,249,402,249,1247
36,2,1,7,1278,251,1427,400,1276,1429,249,402,249,1428
36,2,1,8,1459,251,1608,400,1456,1609,249,402,249,1609
36,2,1,9,1641,251,1790,400,1638,1791,249,402,249,1791
36,2,2,0,10,433,159,582,8,160,431,584,431,160
36,2,2,1,192,433,341,582,189,342,431,584,431,342
36,2,2,2,372,433,521,582,370,522,431,584,431,522
36,2,2,3,554,433,703,582,551,704,431,584,431,704
36,2,2,4,735,433,884,582,732,885,431,584,431,885
36,2,2,5,917,433,1066,582,913,1067,431,584,431,1067
36,2,2,6,1097,433,1246,582,1094,1247,431,584,431,1247
36,2,2,7,1278,433,1427,582,1276,1429,431,584,431,1428
36,2,2,8,1459,433,1608,582,1456,1609,431,584,431,1609
36,2,2,9,1641,433,1790,582,1638,1791,431,584,431,1791
36,2,3,0,10,615,159,764,8,160,613,766,613,160
36,2,3,1,192,615,341,764,189,342,613,766,613,342
36,2,3,2,372,615,521,764,370,522,613,766,613,522
36,2,3,3,554,615,703,764,551,704,613,766,613,704
36,2,3,4,735,615,884,764,732,885,613,766,613,885
36,2,3,5,917,615,1066,764,913,1067,613,766,613,1067
36,2,3,6,1097,615,1246,764,1094,1247,613,766,613,1247
36,2,3,7,1278,615,1427,764,1276,1429,613,766,613,1428
36,2,3,8,1459,615,1608,764,1456,1609,613,766,613,1609
36,2,3,9,1641,615,1790,764,1638,1791,613,766,613,1791
36,2,4,0,10,797,159,946,8,160,795,948,795,160
36,2,4,1,192,797,341,946,189,342,795,948,795,342
36,2,4,2,372,797,521,946,370,522,795,948,795,522
36,2,4,3,554,797,703,946,551,704,795,948,795,704
36,2,4,4,735,797,884,946,732,885,795,948,795,885
36,2,4,5,916,797,1065,946,913,1067,795,948,795,1066
36,2,4,6,1097,797,1246,946,1094,1247,795,948,795,1247
36,2,4,7,1278,797,1427,946,1276,1429,795,948,795,1428
36,2,4,8,1459,797,1608,946,1456,1609,795,948,795,1609
36,2,4,9,1641,797,1790,946,1638,1791,795,948,795,1791
37,1,0,0,14,68,163,217,12,164,66,219,66,164
37,1,0,1,195,68,344,217,193,345,66,219,66,345
37,1,0,2,375,69,524,218,373,525,66,219,67,525
37,1,0,3,556,69,705,218,553,706,66,219,67,706
37,1,0,4,735,68,884,217,733,885,66,219,66,885
37,1,0,5,916,69,1065,218,914,1066,66,219,67,1066
37,1,0,6,1095,69,1244,218,1093,1245,66,219,67,1245
37,1,0,7,1276,69,1425,218,1274,1426,66,219,67,1426
37,1,0,8,1456,69,1605,218,1453,1606,66,219,67,1606
37,1,0,9,1636,69,1785,218,1634,1787,66,219,67,1786
37,1,1,0,14,250,163,399,12,164,248,400,248,164
37,1,1,1,195,250,344,399,193,345,248,400,248,345
37,1,1,2,375,250,524,399,372,525,248,400,248,525
37,1,1,3,556,250,705,399,553,706,248,400,248,706
37,1,1,4,735,250,884,399,733,885,248,400,248,885
37,1,1,5,916,250,1065,399,914,1066,248,400,248,1066
37,1,1,6,1095,250,1244,399,1093,1245,248,400,248,1245
37,1,1,7,1276,250,1425,399,1274,1426,248,400,248,1426
37,1,1,8,1456,250,1605,399,1453,1606,248,400,248,1606
37,1,1,9,1636,250,1785,399,1634,1786,248,400,248,1786
37,1,2,0,14,431,163,580,12,164,428,581,429,164
37,1,2,1,195,431,344,580,193,345,428,581,429,345
37,1,2,2,375,431,524,580,372,525,428,581,429,525
37,1,2,3,556,431,705,580,553,706,428,581,429,706
37,1,2,4,735,431,884,580,733,885,428,581,429,885
37,1,2,5,916,431,1065,580,914,1066,428,581,429,1066
37,1,2,6,1095,431,1244,580,1093,1245,428,581,429,1245
37,1,2,7,1276,431,1425,580,1274,1426,428,581,429,1426
37,1,2,8,1456,431,1605,580,1453,1606,428,581,429,1606
37,1,2,9,1636,431,1785,580,1634,1787,428,581,429,1786
37,1,3,0,14,611,163,760,12,164,609,762,609,164
37,1,3,1,195,611,344,760,193,345,609,762,609,345
37,1,3,2,375,611,524,760,372,525,609,762,609,525
37,1,3,3,556,611,705,760,553,706,609,762,609,706
37,1,3,4,735,611,884,760,733,885,609,762,609,885
37,1,3,5,916,611,1065,760,914,1066,609,762,609,1066
37,1,3,6,1095,611,1244,760,1093,1245,609,762,609,1245
37,1,3,7,1276,611,1425,760,1274,1426,609,762,609,1426
37,1,3,8,1456,611,1605,760,1453,1606,609,762,609,1606
37,1,3,9,1636,611,1785,760,1634,1786,609,762,609,1786
37,1,4,0,14,792,163,941,12,164,790,942,790,164
37,1,4,1,195,792,344,941,193,345,790,942,790,345
37,1,4,2,375,792,524,941,373,525,790,942,790,525
37,1,4,3,555,792,704,941,553,706,790,942,790,705
37,1,4,4,735,792,884,941,733,885,790,942,790,885
37,1,4,5,916,792,1065,941,914,1066,790,942,790,1066
37,1,4,6,1095,792,1244,941,1093,1245,790,942,790,1245
37,1,4,7,1276,792,1425,941,1274,1426,790,942,790,1426
37,1,4,8,1456,792,1605,941,1453,1606,790,942,790,1606
37,1,4,9,1636,792,1785,941,1634,1786,790,942,790,1786
37,2,0,0,14,69,163,218,12,164,67,219,67,164
37,2,0,1,195,69,344,218,193,345,67,219,67,345
37,2,0,2,375,69,524,218,373,525,67,219,67,525
37,2,0,3,555,69,704,218,553,706,67,219,67,705
37,2,0,4,735,69,884,218,733,885,67,219,67,885
37,2,0,5,916,69,1065,218,914,1066,67,219,67,1066
37,2,0,6,1095,69,1244,218,1093,1245,67,219,67,1245
37,2,0,7,1276,69,1425,218,1274,1426,67,219,67,1426
37,2,0,8,1456,69,1605,218,1453,1606,67,219,67,1606
37,2,0,9,1636,69,1785,218,1634,1786,67,219,67,1786
37,2,1,0,14,250,163,399,12,164,248,400,248,164
37,2,1,1,195,250,344,399,193,345,248,400,248,345
37,2,1,2,375,250,524,399,372,525,248,400,248,525
37,2,1,3,556,250,705,399,553,706,248,400,248,706
37,2,1,4,735,250,884,399,733,885,248,400,248,885
37,2,1,5,916,250,1065,399,914,1066,248,400,248,1066
37,2,1,6,1095,250,1244,399,1093,1245,248,400,248,1245
37,2,1,7,1276,250,1425,399,1274,1426,248,400,248,1426
37,2,1,8,1456,250,1605,399,1453,1606,248,400,248,1606
37,2,1,9,1636,250,1785,399,1634,1786,248,400,248,1786
37,2,2,0,14,431,163,580,12,164,429,581,429,164
37,2,2,1,195,431,344,580,193,345,429,581,429,345
37,2,2,2,375,431,524,580,373,525,429,581,429,525
37,2,2,3,556,431,705,580,553,706,429,581,429,706
37,2,2,4,735,431,884,580,733,885,429,581,429,885
37,2,2,5,916,431,1065,580,914,1066,429,581,429,1066
37,2,2,6,1095,431,1244,580,1093,1245,429,581,429,1245
37,2,2,7,1276,431,1425,580,1274,1426,429,581,429,1426
37,2,2,8,1456,431,1605,580,1453,1606,429,581,429,1606
37,2,2,9,1636,431,1785,580,1634,1786,429,581,429,1786
37,2,3,0,14,612,163,761,12,164,609,762,610,164
37,2,3,1,195,611,344,760,193,345,609,762,609,345
37,2,3,2,375,611,524,760,373,525,609,762,609,525
37,2,3,3,556,611,705,760,553,706,609,762,609,706
37,2,3,4,735,611,884,760,733,885,609,762,609,885
37,2,3,5,916,611,1065,760,914,1066,609,762,609,1066
37,2,3,6,1095,611,1244,760,1093,1245,609,762,609,1245
37,2,3,7,1276,612,1425,761,1274,1426,609,762,610,1426
37,2,3,8,1456,612,1605,761,1453,1606,609,762,610,1606
37,2,3,9,1636,611,1785,760,1634,1787,609,762,609,1786
37,2,4,0,14,792,163,941,12,164,790,943,790,164
37,2,4,1,195,792,344,941,193,345,790,943,790,345
37,2,4,2,375,792,524,941,373,525,790,943,790,525
37,2,4,3,556,792,705,941,553,706,790,943,790,706
37,2,4,4,735,792,884,941,733,885,790,943,790,885
37,2,4,5,916,792,1065,941,914,1066,790,943,790,1066
37,2,4,6,1095,792,1244,941,1093,1245,790,943,790,1245
37,2,4,7,1276,792,1425,941,1274,1426,790,943,790,1426
37,2,4,8,1456,792,1605,941,1453,1606,790,943,790,1606
37,2,4,9,1636,792,1785,941,1634,1787,790,943,790,1786
38,1,0,0,10,77,159,226,8,160,74,227,75,160
38,1,0,1,191,77,340,226,189,341,74,227,75,341
38,1,0,2,371,77,520,226,369,521,74,227,75,521
38,1,0,3,553,77,702,226,550,703,74,227,75,703
38,1,0,4,733,77,882,226,730,883,74,227,75,883
38,1,0,5,914,77,1063,226,912,1064,74,227,75,1064
38,1,0,6,1094,77,1243,226,1092,1244,74,227,75,1244
38,1,0,7,1276,77,1425,226,1273,1426,74,227,75,1426
38,1,0,8,1456,77,1605,226,1453,1606,74,227,75,1606
38,1,0,9,1637,77,1786,226,1635,1787,74,227,75,1787
38,1,1,0,10,258,159,407,8,160,256,409,256,160
38,1,1,1,191,258,340,407,189,341,256,409,256,341
38,1,1,2,371,258,520,407,369,521,256,409,256,521
38,1,1,3,553,258,702,407,550,703,256,409,256,703
38,1,1,4,733,258,882,407,730,883,256,409,256,883
38,1,1,5,914,258,1063,407,912,1064,256,409,256,1064
38,1,1,6,1094,258,1243,407,1092,1244,256,409,256,1244
38,1,1,7,1276,258,1425,407,1273,1426,256,409,256,1426
38,1,1,8,1456,258,1605,407,1453,1606,256,409,256,1606
38,1,1,9,1637,258,1786,407,1634,1787,256,409,256,1787
38,1,2,0,10,439,159,588,8,160,437,590,437,160
38,1,2,1,191,439,340,588,189,341,437,590,437,341
38,1,2,2,371,439,520,588,369,521,437,590,437,521
38,1,2,3,553,439,702,588,550,703,437,590,437,703
38,1,2,4,733,439,882,588,730,883,437,590,437,883
38,1,2,5,915,439,1064,588,912,1065,437,590,437,1065
38,1,2,6,1094,439,1243,588,1092,1244,437,590,437,1244
38,1,2,7,1276,439,1425,588,1273,1426,437,590,437,1426
38,1,2,8,1456,439,1605,588,1453,1606,437,590,437,1606
38,1,2,9,1637,440,1786,589,1635,1787,437,590,438,1787
38,1,3,0,10,621,159,770,8,160,619,772,619,160
38,1,3,1,191,621,340,770,189,341,619,772,619,341
38,1,3,2,371,621,520,770,369,521,619,772,619,521
38,1,3,3,553,621,702,770,550,703,619,772,619,703
38,1,3,4,733,621,882,770,730,883,619,772,619,883
38,1,3,5,914,621,1063,770,912,1064,619,772,619,1064
38,1,3,6,1094,621,1243,770,1092,1244,619,772,619,1244
38,1,3,7,1276,621,1425,770,1273,1426,619,772,619,1426
38,1,3,8,1456,621,1605,770,1453,1606,619,772,619,1606
38,1,3,9,1637,621,1786,770,1635,1787,619,772,619,1787
38,1,4,0,10,802,159,951,8,160,800,953,800,160
38,1,4,1,191,802,340,951,189,341,800,953,800,341
38,1,4,2,371,802,520,951,369,521,800,953,800,521
38,1,4,3,553,802,702,951,550,703,800,953,800,703
38,1,4,4,733,802,882,951,730,883,800,953,800,883
38,1,4,5,914,802,1063,951,912,1064,800,953,800,1064
38,1,4,6,1094,802,1243,951,1092,1244,800,953,800,1244
38,1,4,7,1276,802,1425,951,1273,1426,800,953,800,1426
38,1,4,8,1456,802,1605,951,1453,1606,800,953,800,1606
38,1,4,9,1637,802,1786,951,1635,1787,800,953,800,1787
38,2,0,0,10,77,159,226,8,160,75,228,75,160
38,2,0,1,191,77,340,226,189,341,75,228,75,341
38,2,0,2,371,77,520,226,369,521,75,228,75,521
38,2,0,3,553,77,702,226,550,703,75,228,75,703
38,2,0,4,733,77,882,226,730,883,75,228,75,883
38,2,0,5,914,77,1063,226,912,1064,75,228,75,1064
38,2,0,6,1094,77,1243,226,1092,1244,75,228,75,1244
38,2,0,7,1276,77,1425,226,1273,1426,75,228,75,1426
38,2,0,8,1456,77,1605,226,1453,1606,75,228,75,1606
38,2,0,9,1637,77,1786,226,1635,1787,75,228,75,1787
38,2,1,0,10,258,159,407,8,160,256,409,256,160
38,2,1,1,191,259,340,408,189,341,256,409,257,341
38,2,1,2,371,259,520,408,369,521,256,409,257,521
38,2,1,3,553,258,702,407,550,703,256,409,256,703
38,2,1,4,733,259,882,408,730,883,256,409,257,883
38,2,1,5,914,259,1063,408,912,1064,256,409,257,1064
38,2,1,6,1094,259,1243,408,1092,1244,256,409,257,1244
38,2,1,7,1276,258,1425,407,1273,1426,256,409,256,1426
38,2,1,8,1456,258,1605,407,1453,1606,256,409,256,1606
38,2,1,9,1637,259,1786,408,1635,1787,256,409,257,1787
38,2,2,0,10,440,159,589,8,160,438,591,438,160
38,2,2,1,191,440,340,589,189,341,438,591,438,341
38,2,2,2,371,440,520,589,369,521,438,591,438,521
38,2,2,3,553,440,702,589,550,703,438,591,438,703
38,2,2,4,733,440,882,589,730,883,438,591,438,883
38,2,2,5,914,440,1063,589,912,1064,438,591,438,1064
38,2,2,6,1094,440,1243,589,1092,1244,438,591,438,1244
38,2,2,7,1276,440,1425,589,1273,1426,438,591,438,1426
38,2,2,8,1456,440,1605,589,1453,1606,438,591,438,1606
38,2,2,9,1637,440,1786,589,1635,1787,438,591,438,1787
38,2,3,0,10,621,159,770,8,160,619,772,619,160
38,2,3,1,191,621,340,770,189,341,619,772,619,341
38,2,3,2,371,621,520,770,369,521,619,772,619,521
38,2,3,3,553,621,702,770,550,703,619,772,619,703
38,2,3,4,733,621,882,770,730,883,619,772,619,883
38,2,3,5,915,621,1064,770,912,1065,619,772,619,1065
38,2,3,6,1094,621,1243,770,1092,1244,619,772,619,1244
38,2,3,7,1276,621,1425,770,1273,1426,619,772,619,1426
38,2,3,8,1456,621,1605,770,1453,1606,619,772,619,1606
38,2,3,9,1637,621,1786,770,1635,1787,619,772,619,1787
38,2,4,0,10,803,159,952,8,160,801,954,801,160
38,2,4,1,191,803,340,952,189,341,801,954,801,341
38,2,4,2,371,803,520,952,369,521,801,954,801,521
38,2,4,3,553,803,702,952,550,703,801,954,801,703
38,2,4,4,733,803,882,952,730,883,801,954,801,883
38,2,4,5,914,803,1063,952,912,1064,801,954,801,1064
38,2,4,6,1094,803,1243,952,1092,1244,801,954,801,1244
38,2,4,7,1276,803,1425,952,1273,1426,801,954,801,1426
38,2,4,8,1456,803,1605,952,1453,1606,801,954,801,1606
38,2,4,9,1637,803,1786,952,1635,1787,801,954,801,1787
39,1,0,0,14,71,163,220,13,164,69,220,69,164
39,1,0,1,195,71,344,220,194,345,69,220,69,345
39,1,0,2,372,71,521,220,377,522,69,220,69,522
39,1,0,3,553,71,702,220,556,703,69,220,69,703
39,1,0,4,735,71,884,220,736,885,69,220,69,885
39,1,0,5,917,71,1066,220,916,1067,69,220,69,1067
39,1,0,6,1095,71,1244,220,1099,1245,69,220,69,1245
39,1,0,7,1278,71,1427,220,1276,1428,69,220,69,1428
39,1,0,8,1456,71,1605,220,1457,1606,69,220,69,1606
39,1,0,9,1636,71,1785,220,1641,1786,69,220,69,1786
39,1,1,0,3,252,152,401,31,153,250,401,250,153
39,1,1,1,194,252,343,401,194,344,250,401,250,344
39,1,1,2,372,252,521,401,376,522,250,401,250,522
39,1,1,3,556,252,705,401,555,706,250,401,250,706
39,1,1,4,736,252,885,401,735,886,250,401,250,886
39,1,1,5,917,252,1066,401,918,1067,250,401,250,1067
39,1,1,6,1096,252,1245,401,1096,1246,250,401,250,1246
39,1,1,7,1276,252,1425,401,1278,1426,250,401,250,1426
39,1,1,8,1457,252,1606,401,1457,1607,250,401,250,1607
39,1,1,9,1634,252,1783,401,1638,1784,250,401,250,1784
39,1,2,0,4,433,153,582,13,162,431,582,431,154
39,1,2,1,192,433,341,582,194,342,431,582,431,342
39,1,2,2,375,433,524,582,384,525,431,582,431,525
39,1,2,3,555,433,704,582,555,705,431,582,431,705
39,1,2,4,734,433,883,582,735,884,431,582,431,884
39,1,2,5,917,433,1066,582,921,1067,431,582,431,1067
39,1,2,6,1096,433,1245,582,1097,1246,431,582,431,1246
39,1,2,7,1273,433,1422,582,1278,1423,431,582,431,1423
39,1,2,8,1458,433,1607,582,1456,1608,431,582,431,1608
39,1,2,9,1638,433,1787,582,1638,1788,431,582,431,1788
39,1,3,0,12,614,161,763,14,162,612,763,612,162
39,1,3,1,193,614,342,763,194,343,612,763,612,343
39,1,3,2,373,614,522,763,374,523,612,763,612,523
39,1,3,3,534,614,683,763,576,684,612,763,612,684
39,1,3,4,736,614,885,763,743,886,612,763,612,886
39,1,3,5,916,614,1065,763,916,1066,612,763,612,1066
39,1,3,6,1097,614,1246,763,1096,1247,612,763,612,1247
39,1,3,7,1276,614,1425,763,1278,1426,612,763,612,1426
39,1,3,8,1455,614,1604,763,1457,1605,612,763,612,1605
39,1,3,9,1634,614,1783,763,1639,1784,612,763,612,1784
39,1,4,0,14,795,163,944,16,164,793,944,793,164
39,1,4,1,193,795,342,944,194,343,793,944,793,343
39,1,4,2,369,795,518,944,376,519,793,944,793,519
39,1,4,3,555,795,704,944,557,705,793,944,793,705
39,1,4,4,736,795,885,944,735,886,793,944,793,886
39,1,4,5,914,795,1063,944,917,1064,793,944,793,1064
39,1,4,6,1097,795,1246,944,1097,1247,793,944,793,1247
39,1,4,7,1277,795,1426,944,1277,1427,793,944,793,1427
39,1,4,8,1456,795,1605,944,1457,1606,793,944,793,1606
39,1,4,9,1622,795,1771,944,1653,1772,793,944,793,1772
39,2,0,0,13,70,162,219,13,163,68,220,68,163
39,2,0,1,193,70,342,219,194,343,68,220,68,343
39,2,0,2,361,70,510,219,386,511,68,220,68,511
39,2,0,3,555,70,704,219,556,705,68,220,68,705
39,2,0,4,735,70,884,219,735,885,68,220,68,885
39,2,0,5,912,70,1061,219,922,1062,68,220,68,1062
39,2,0,6,1096,70,1245,219,1095,1246,68,220,68,1246
39,2,0,7,1277,70,1426,219,1278,1427,68,220,68,1427
39,2,0,8,1457,70,1606,219,1457,1607,68,220,68,1607
39,2,0,9,1638,70,1787,219,1638,1788,68,220,68,1788
39,2,1,0,11,251,160,400,14,161,249,400,249,161
39,2,1,1,169,251,318,400,220,319,249,400,249,319
39,2,1,2,374,251,523,400,374,524,249,400,249,524
39,2,1,3,555,251,704,400,556,705,249,400,249,705
39,2,1,4,736,251,885,400,739,886,249,400,249,886
39,2,1,5,917,251,1066,400,917,1067,249,400,249,1067
39,2,1,6,1096,251,1245,400,1096,1246,249,400,249,1246
39,2,1,7,1275,251,1424,400,1276,1425,249,400,249,1425
39,2,1,8,1457,251,1606,400,1458,1607,249,400,249,1607
39,2,1,9,1636,251,1785,400,1638,1786,249,400,249,1786
39,2,2,0,14,432,163,581,13,164,430,582,430,164
39,2,2,1,194,432,343,581,198,344,430,582,430,344
39,2,2,2,374,432,523,581,374,524,430,582,430,524
39,2,2,3,555,432,704,581,558,705,430,582,430,705
39,2,2,4,736,432,885,581,743,886,430,582,430,886
39,2,2,5,914,432,1063,581,916,1064,430,582,430,1064
39,2,2,6,1093,432,1242,581,1097,1243,430,582,430,1243
39,2,2,7,1271,432,1420,581,1279,1421,430,582,430,1421
39,2,2,8,1449,432,1598,581,1464,1599,430,582,430,1599
39,2,2,9,1638,432,1787,581,1637,1788,430,582,430,1788
39,2,3,0,9,614,158,763,18,159,612,763,612,159
39,2,3,1,190,614,339,763,196,340,612,763,612,340
39,2,3,2,374,614,523,763,376,524,612,763,612,524
39,2,3,3,555,614,704,763,556,705,612,763,612,705
39,2,3,4,735,614,884,763,735,885,612,763,612,885
39,2,3,5,917,614,1066,763,917,1067,612,763,612,1067
39,2,3,6,1094,614,1243,763,1096,1244,612,763,612,1244
39,2,3,7,1276,614,1425,763,1276,1426,612,763,612,1426
39,2,3,8,1457,614,1606,763,1457,1607,612,763,612,1607
39,2,3,9,1634,614,1783,763,1638,1784,612,763,612,1784
39,2,4,0,14,795,163,944,13,164,793,944,793,164
39,2,4,1,195,795,344,944,195,345,793,944,793,345
39,2,4,2,369,795,518,944,375,519,793,944,793,519
39,2,4,3,554,795,703,944,555,704,793,944,793,704
39,2,4,4,731,795,880,944,740,881,793,944,793,881
39,2,4,5,916,795,1065,944,917,1066,793,944,793,1066
39,2,4,6,1096,795,1245,944,1097,1246,793,944,793,1246
39,2,4,7,1275,795,1424,944,1277,1425,793,944,793,1425
39,2,4,8,1457,795,1606,944,1457,1607,793,944,793,1607
39,2,4,9,1638,795,1787,944,1637,1788,793,944,793,1788
40,1,0,0,11,72,160,221,12,161,70,221,70,161
40,1,0,1,192,72,341,221,194,342,70,221,70,342
40,1,0,2,372,72,521,221,374,522,70,221,70,522
40,1,0,3,553,72,702,221,555,703,70,221,70,703
40,1,0,4,731,72,880,221,735,881,70,221,70,881
40,1,0,5,914,77,1063,226,921,1064,70,221,75,1064
40,1,0,6,1096,72,1245,221,1094,1246,70,221,70,1246
40,1,0,7,1277,72,1426,221,1276,1427,70,221,70,1427
40,1,0,8,1453,72,1602,221,1463,1603,70,221,70,1603
40,1,0,9,1634,72,1783,221,1643,1784,70,221,70,1784
40,1,1,0,10,253,159,402,11,160,251,402,251,160
40,1,1,1,179,253,328,402,205,329,251,402,251,329
40,1,1,2,371,253,520,402,372,521,251,402,251,521
40,1,1,3,553,253,702,402,554,703,251,402,251,703
40,1,1,4,734,253,883,402,733,884,251,402,251,884
40,1,1,5,915,253,1064,402,914,1065,251,402,251,1065
40,1,1,6,1093,253,1242,402,1096,1243,251,402,251,1243
40,1,1,7,1277,253,1426,402,1287,1427,251,402,251,1427
40,1,1,8,1457,253,1606,402,1456,1607,251,402,251,1607
40,1,1,9,1637,253,1786,402,1637,1787,251,402,251,1787
40,1,2,0,11,435,160,584,12,161,433,584,433,161
40,1,2,1,191,435,340,584,193,341,433,584,433,341
40,1,2,2,371,435,520,584,373,521,433,584,433,521
40,1,2,3,553,435,702,584,554,703,433,584,433,703
40,1,2,4,731,435,880,584,733,881,433,584,433,881
40,1,2,5,915,435,1064,584,914,1065,433,584,433,1065
40,1,2,6,1095,435,1244,584,1095,1245,433,584,433,1245
40,1,2,7,1276,435,1425,584,1276,1426,433,584,433,1426
40,1,2,8,1450,435,1599,584,1462,1600,433,584,433,1600
40,1,2,9,1637,435,1786,584,1637,1787,433,584,433,1787
40,1,3,0,11,616,160,765,11,161,614,765,614,161
40,1,3,1,190,616,339,765,196,340,614,765,614,340
40,1,3,2,372,616,521,765,372,522,614,765,614,522
40,1,3,3,554,616,703,765,554,704,614,765,614,704
40,1,3,4,730,616,879,765,740,880,614,765,614,880
40,1,3,5,912,616,1061,765,917,1062,614,765,614,1062
40,1,3,6,1095,616,1244,765,1095,1245,614,765,614,1245
40,1,3,7,1276,616,1425,765,1276,1426,614,765,614,1426
40,1,3,8,1456,616,1605,765,1457,1606,614,765,614,1606
40,1,3,9,1635,616,1784,765,1638,1785,614,765,614,1785
40,1,4,0,10,797,159,946,11,160,795,947,795,160
40,1,4,1,191,797,340,946,192,341,795,947,795,341
40,1,4,2,372,797,521,946,373,522,795,947,795,522
40,1,4,3,551,797,700,946,555,701,795,947,795,701
40,1,4,4,734,797,883,946,734,884,795,947,795,884
40,1,4,5,913,797,1062,946,918,1063,795,947,795,1063
40,1,4,6,1095,797,1244,946,1097,1245,795,947,795,1245
40,1,4,7,1275,797,1424,946,1276,1425,795,947,795,1425
40,1,4,8,1456,797,1605,946,1463,1607,795,947,795,1606
40,1,4,9,1637,797,1786,946,1638,1787,795,947,795,1787
40,2,0,0,7,72,156,221,11,157,70,221,70,157
